종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
357430,마스턴프리미어리츠,KOSPI,서비스업,2425,-30,-1.22,64456500000
1080,만호제강,KOSPI,철강금속,47150,0,0,195672500000
88980,맥쿼리인프라,KOSPI,기타금융,12130,60,0.5,5286027836150
94800,맵스리얼티1,KOSPI,기타금융,4240,-25,-0.59,393617563440
138040,메리츠금융지주,KOSPI,기타금융,82200,-1200,-1.44,15677193370800
90370,메타랩스,KOSPI,섬유의복,1799,2,0.11,44803535511
17180,명문제약,KOSPI,의약품,1914,9,0.47,64986910956
9900,명신산업,KOSPI,운수장비,14690,-210,-1.41,770786253770
12690,모나리자,KOSPI,종이목재,3220,75,2.38,117759441100
5360,모나미,KOSPI,유통업,2740,-5,-0.18,51778621180
70960,모나용평,KOSPI,서비스업,3500,20,0.57,168466665500
9680,모토닉,KOSPI,운수장비,8770,90,1.04,289410000000
9580,무림P&P,KOSPI,종이목재,3085,10,0.33,192406279540
9200,무림페이퍼,KOSPI,종이목재,2220,-5,-0.22,92372668200
33920,무학,KOSPI,음식료품,6030,230,3.97,171855000000
8420,문배철강,KOSPI,철강금속,2815,5,0.18,57717366575
25560,미래산업,KOSPI,의료정밀,2270,-10,-0.44,69075577900
7120,미래아이앤지,KOSPI,서비스업,1086,8,0.74,30281572224
396690,미래에셋글로벌리츠,KOSPI,서비스업,3015,5,0.17,119411909100
357250,미래에셋맵스리츠,KOSPI,서비스업,3040,15,0.5,75985119200
85620,미래에셋생명,KOSPI,보험,5540,-220,-3.82,980669687060
6800,미래에셋증권,KOSPI,증권,7660,50,0.66,4560123685280
00680K,미래에셋증권2우B,KOSPI,증권,3685,10,0.27,515900000000
6805,미래에셋증권우,KOSPI,증권,4050,25,0.62,57006787500
2840,미원상사,KOSPI,화학,204500,-1500,-0.73,971375000000
268280,미원에스씨,KOSPI,화학,142500,-3000,-2.06,712500000000
107590,미원홀딩스,KOSPI,기타금융,81900,-200,-0.24,190008000000
134380,미원화학,KOSPI,화학,80500,300,0.37,177041074000
3650,미창석유,KOSPI,화학,78500,200,0.26,136564252000
377740,바이오노트,KOSPI,의약품,4080,20,0.49,416388675840
3610,방림,KOSPI,섬유의복,2650,0,0,112132338500
1340,백광산업,KOSPI,화학,12850,300,2.39,577201529950
35150,백산,KOSPI,화학,14640,-40,-0.27,322080000000
2410,범양건영,KOSPI,건설업,1219,-11,-0.89,30270186058
7210,벽산,KOSPI,비금속광물,1981,3,0.15,133836360000
2760,보락,KOSPI,화학,1222,-3,-0.24,73197800000
3850,보령,KOSPI,의약품,10110,-60,-0.59,694455900000
890,보해양조,KOSPI,음식료품,484,7,1.47,67334142436
3000,부광약품,KOSPI,의약품,5440,-30,-0.55,372393410240
1270,부국증권,KOSPI,증권,26350,0,0,273246496100
1275,부국증권우,KOSPI,증권,21300,50,0.24,63900000000
26940,부국철강,KOSPI,철강금속,2925,35,1.21,58500000000
11390,부산산업,KOSPI,비금속광물,52600,300,0.57,55545600000
5030,부산주공,KOSPI,운수장비,486,0,0,38288532168
2070,비비안,KOSPI,섬유의복,827,7,0.85,24639629730
100220,비상교육,KOSPI,서비스업,4795,155,3.34,62319373095
90460,비에이치,KOSPI,전기전자,23700,800,3.49,816805782300
5180,빙그레,KOSPI,음식료품,89500,1500,1.7,881686069500
3960,사조대림,KOSPI,음식료품,99400,22900,29.93,910948019800
8040,사조동아원,KOSPI,음식료품,1196,169,16.46,168808941600
7160,사조산업,KOSPI,"농업, 임업 및 어업",52900,10800,25.65,264500000000
14710,사조씨푸드,KOSPI,음식료품,7980,1840,29.97,137403973140
6090,사조오양,KOSPI,음식료품,12140,2230,22.5,114392051460
1470,삼부토건,KOSPI,건설업,1484,-15,-1,314664023968
28050,삼성E&A,KOSPI,서비스업,23850,100,0.42,4674600000000
448730,삼성FN리츠,KOSPI,서비스업,5030,-20,-0.4,388819000000
6400,삼성SDI,KOSPI,전기전자,382500,500,0.13,26302432725000
6405,삼성SDI우,KOSPI,전기전자,229000,-3000,-1.29,370498184000
6660,삼성공조,KOSPI,운수장비,17160,60,0.35,139447548240
28260,삼성물산,KOSPI,유통업,148400,-5900,-3.82,26383161478800
02826K,삼성물산우B,KOSPI,유통업,111200,-1500,-1.33,163196008000
207940,삼성바이오로직스,KOSPI,의약품,792000,-11000,-1.37,56369808000000
32830,삼성생명,KOSPI,보험,89900,-3800,-4.06,17980000000000
18260,삼성에스디에스,KOSPI,서비스업,158500,-3900,-2.4,12264381300000
9150,삼성전기,KOSPI,전기전자,164300,-6200,-3.64,12272174252800
9155,삼성전기우,KOSPI,전기전자,75200,-1100,-1.44,218605196800
5930,삼성전자,KOSPI,전기전자,87300,200,0.23,521162016615000
5935,삼성전자우,KOSPI,전기전자,68400,400,0.59,56285450280000
1360,삼성제약,KOSPI,의약품,1556,32,2.1,146516194924
10140,삼성중공업,KOSPI,운수장비,9790,230,2.41,8615200000000
16360,삼성증권,KOSPI,증권,43100,300,0.7,3848830000000
68290,삼성출판사,KOSPI,서비스업,16790,380,2.32,167900000000
29780,삼성카드,KOSPI,기타금융,39350,-200,-0.51,4559047360850
810,삼성화재,KOSPI,보험,370000,-12000,-3.14,17528689690000
815,삼성화재우,KOSPI,보험,280000,-4500,-1.58,893760000000
6110,삼아알미늄,KOSPI,철강금속,73100,-500,-0.68,1075441059600
145990,삼양사,KOSPI,음식료품,51700,1500,2.99,533205313300
145995,삼양사우,KOSPI,음식료품,30200,200,0.67,11176114000
3230,삼양식품,KOSPI,음식료품,604000,8000,1.34,4549941060000
2170,삼양통상,KOSPI,기타제조업,48400,0,0,145200000000
272550,삼양패키징,KOSPI,화학,18260,-330,-1.78,288301132460
70,삼양홀딩스,KOSPI,기타금융,70300,200,0.29,602068251300
75,삼양홀딩스우,KOSPI,기타금융,54100,100,0.19,16449537800
3720,삼영,KOSPI,화학,4025,-30,-0.74,136850000000
2810,삼영무역,KOSPI,유통업,12960,-40,-0.31,239331646080
5680,삼영전자,KOSPI,전기전자,9070,10,0.11,181400000000
23000,삼원강재,KOSPI,운수장비,2735,20,0.74,109400000000
4380,삼익THK,KOSPI,기계,12120,230,1.93,254520000000
2450,삼익악기,KOSPI,기타제조업,1115,-13,-1.15,100941970225
4440,삼일씨엔에스,KOSPI,비금속광물,4310,55,1.29,54874691570
520,삼일제약,KOSPI,의약품,8110,-10,-0.12,171421353850
9770,삼정펄프,KOSPI,종이목재,26550,-150,-0.56,66374230050
5500,삼진제약,KOSPI,의약품,19710,-60,-0.3,273969000000
4690,삼천리,KOSPI,전기가스업,91300,200,0.22,370223782500
10960,삼호개발,KOSPI,건설업,3515,-10,-0.28,87875000000
4450,삼화왕관,KOSPI,기계,31150,-50,-0.16,67108905850
9470,삼화전기,KOSPI,전기전자,63600,-4100,-6.06,420638952000
11230,삼화전자,KOSPI,전기전자,3740,-40,-1.06,63216098000
1820,삼화콘덴서,KOSPI,전기전자,44850,250,0.56,466215750000
390,삼화페인트,KOSPI,화학,8220,-70,-0.84,223612515180
1290,상상인증권,KOSPI,증권,627,2,0.32,67927374240
41650,상신브레이크,KOSPI,운수장비,3570,-30,-0.83,76653076500
75180,새론오토모티브,KOSPI,운수장비,3825,25,0.66,73440000000
7540,샘표,KOSPI,기타금융,50900,1600,3.25,146378220000
248170,샘표식품,KOSPI,음식료품,35050,2600,8.01,160118424300
7860,서연,KOSPI,기타금융,8810,140,1.61,206857425640
200880,서연이화,KOSPI,운수장비,18500,130,0.71,500026084500
17390,서울가스,KOSPI,전기가스업,56500,100,0.18,282500000000
4410,서울식품,KOSPI,음식료품,180,3,1.69,67456000620
4415,서울식품우,KOSPI,음식료품,1540,-55,-3.45,3425730000
21050,서원,KOSPI,철강금속,1344,30,2.28,63805848960
8490,서흥,KOSPI,화학,20700,50,0.24,239480639100
7610,선도전기,KOSPI,전기전자,3000,0,0,54000000000
14910,성문전자,KOSPI,전기전자,1371,9,0.66,30794010435
14915,성문전자우,KOSPI,전기전자,5930,-130,-2.15,3558000000
3080,성보화학,KOSPI,화학,2900,-35,-1.19,58058000000
4980,성신양회,KOSPI,비금속광물,8630,250,2.98,211573709990
4985,성신양회우,KOSPI,비금속광물,12350,40,0.32,9085215750
11300,성안머티리얼스,KOSPI,섬유의복,1148,4,0.35,84141521184
180,성창기업지주,KOSPI,서비스업,1741,-9,-0.51,121437535600
2420,세기상사,KOSPI,유통업,5890,670,12.84,32741614720
4360,세방,KOSPI,운수창고업,12970,80,0.62,250433709300
4365,세방우,KOSPI,운수창고업,7720,40,0.52,28481010000
4490,세방전지,KOSPI,전기전자,91400,-1800,-1.93,1279600000000
1430,세아베스틸지주,KOSPI,철강금속,19900,-200,-1,713656168100
306200,세아제강,KOSPI,철강금속,126400,-1200,-0.94,358508320000
3030,세아제강지주,KOSPI,기타금융,191000,-5700,-2.9,791056487000
19440,세아특수강,KOSPI,철강금속,13790,-10,-0.07,118180300000
58650,세아홀딩스,KOSPI,철강금속,102300,100,0.1,409200000000
13000,세우글로벌,KOSPI,유통업,1319,27,2.09,37861935889
91090,세원이앤씨,KOSPI,기계,1270,0,0,54838923850
21820,세원정공,KOSPI,운수장비,8500,-100,-1.16,85000000000
67830,세이브존I&C,KOSPI,유통업,2335,5,0.21,95830489825
75580,세진중공업,KOSPI,운수장비,10040,440,4.58,570768538240
68270,셀트리온,KOSPI,의약품,183200,-2600,-1.4,39753158453600
336370,솔루스첨단소재,KOSPI,전기전자,20700,250,1.22,1453499020800
33637K,솔루스첨단소재1우,KOSPI,전기전자,3480,70,2.05,58842505680
33637L,솔루스첨단소재2우B,KOSPI,전기전자,6920,120,1.76,26145808320
248070,솔루엠,KOSPI,전기전자,20500,350,1.74,1025113795500
4430,송원산업,KOSPI,화학,12240,-10,-0.08,293760000000
126720,수산인더스트리,KOSPI,건설업,23650,500,2.16,337863900000
17550,수산중공업,KOSPI,기계,1996,6,0.3,124548663480
53210,스카이라이프,KOSPI,서비스업,5080,-20,-0.39,241416611400
204210,스타에스엠리츠,KOSPI,서비스업,2905,0,0,22736897575
26890,스틱인베스트먼트,KOSPI,기타금융,9610,20,0.21,400527261750
134790,시디즈,KOSPI,기타제조업,28250,-500,-1.74,56500000000
16590,신대양제지,KOSPI,종이목재,5950,-30,-0.5,239772029000
29530,신도리코,KOSPI,전기전자,37450,-150,-0.4,377497086050
4970,신라교역,KOSPI,"농업, 임업 및 어업",11490,660,6.09,183840000000
11930,신성이엔지,KOSPI,전기전자,2010,-5,-0.25,413754783510
5390,신성통상,KOSPI,유통업,2285,0,0,328373671150
4170,신세계,KOSPI,유통업,155600,-400,-0.26,1531910163600
35510,신세계 I&C,KOSPI,서비스업,10340,40,0.39,177848000000
34300,신세계건설,KOSPI,건설업,13050,-300,-2.25,101275229700
31430,신세계인터내셔날,KOSPI,유통업,15120,-10,-0.07,539784000000
31440,신세계푸드,KOSPI,서비스업,38600,750,1.98,149477728000
6880,신송홀딩스,KOSPI,유통업,8280,300,3.76,97942944240
5800,신영와코루,KOSPI,섬유의복,9000,-50,-0.55,81000000000
1720,신영증권,KOSPI,증권,71900,0,0,1182036000000
9270,신원,KOSPI,섬유의복,1308,9,0.69,134182953648
2700,신일전자,KOSPI,유통업,1668,4,0.24,118507265028
2870,신풍,KOSPI,유통업,870,-21,-2.36,30414069000
19170,신풍제약,KOSPI,의약품,11900,90,0.76,630521381000
19175,신풍제약우,KOSPI,의약품,19800,0,0,43560000000
481850,신한글로벌액티브리츠,KOSPI,기타금융,2915,45,1.57,126737390560
404990,신한서부티엔디리츠,KOSPI,서비스업,4185,-30,-0.71,234175374540
293940,신한알파리츠,KOSPI,서비스업,6190,-10,-0.16,545339761370
55550,신한지주,KOSPI,기타금융,52600,-900,-1.68,26794083056400
4080,신흥,KOSPI,유통업,14320,-180,-1.24,136040000000
102280,쌍방울,KOSPI,섬유의복,269,0,0,70637282701
3410,쌍용C&E,KOSPI,비금속광물,7000,0,0,3106508062000
4770,써니전자,KOSPI,전기전자,1642,-2,-0.12,60266135528
403550,쏘카,KOSPI,서비스업,19650,150,0.77,644414911800
4920,씨아이테크,KOSPI,전기전자,1122,-6,-0.53,56173819746
112610,씨에스윈드,KOSPI,기계,48250,150,0.31,2034770194750
308170,씨티알모빌리티,KOSPI,운수장비,8170,20,0.25,70343700000
8700,아남전자,KOSPI,전기전자,1712,24,1.42,132037691840
2790,아모레G,KOSPI,화학,30550,400,1.33,2519097399000
00279K,아모레G3우(전환),KOSPI,화학,20850,250,1.21,147872370000
2795,아모레G우,KOSPI,화학,10870,140,1.3,70043779900
90430,아모레퍼시픽,KOSPI,화학,151700,2200,1.47,8873351540300
90435,아모레퍼시픽우,KOSPI,화학,43650,850,1.99,460849279500
2030,아세아,KOSPI,서비스업,254500,-500,-0.2,538432416000
183190,아세아시멘트,KOSPI,비금속광물,10680,-90,-0.84,411200142480
2310,아세아제지,KOSPI,종이목재,8270,-100,-1.19,370351357700
12170,아센디오,KOSPI,서비스업,995,1,0.1,103051640560
267850,아시아나IDT,KOSPI,서비스업,17440,330,1.93,193584000000
20560,아시아나항공,KOSPI,운수창고업,10420,10,0.1,775370580880
122900,아이마켓코리아,KOSPI,유통업,8570,0,0,286485158800
10780,아이에스동서,KOSPI,비금속광물,23600,-450,-1.87,712412633600
139990,아주스틸,KOSPI,철강금속,5380,-40,-0.74,142312776820
1780,알루코,KOSPI,철강금속,2880,0,0,278443100160
18250,애경산업,KOSPI,화학,18960,220,1.17,500732367600
161000,애경케미칼,KOSPI,화학,13000,80,0.62,632433217000
11090,에넥스,KOSPI,기타제조업,525,0,0,31495611525
137310,에스디바이오센서,KOSPI,의료정밀,9340,90,0.97,1162618477020
118000,에스메디,KOSPI,유통업,467,-1,-0.21,66677028521
5850,에스엘,KOSPI,운수장비,42350,-250,-0.59,1967094822000
10580,에스엠벡셀,KOSPI,운수장비,1324,-6,-0.45,147297330240
12750,에스원,KOSPI,서비스업,62300,400,0.65,2367348789400
33530,에스제이지세종,KOSPI,운수장비,5210,10,0.19,144947206810
23960,에쓰씨엔지니어링,KOSPI,건설업,1409,6,0.43,46315633520
298690,에어부산,KOSPI,운수창고업,2645,5,0.19,308512800000
140910,에이리츠,KOSPI,서비스업,3130,0,0,13969290160
78520,에이블씨엔씨,KOSPI,화학,8990,70,0.78,233867307390
15260,에이엔피,KOSPI,전기전자,840,9,1.08,37898190960
7460,에이프로젠,KOSPI,기계,1370,64,4.9,380979913360
3060,에이프로젠바이오로직스,KOSPI,의약품,1712,332,24.06,113977201216
244920,에이플러스에셋,KOSPI,기타금융,3935,-25,-0.63,88961271955
278470,에이피알,KOSPI,화학,320500,4000,1.26,2442267049000
450080,에코프로머티,KOSPI,전기전자,101500,3600,3.68,7010665697000
36570,엔씨소프트,KOSPI,서비스업,189800,6500,3.55,4166873375600
85310,엔케이,KOSPI,기계,890,-1,-0.11,71185183280
900140,엘브이엠씨홀딩스,KOSPI,유통업,2465,-30,-1.2,422965433115
66970,엘앤에프,KOSPI,전기전자,148300,200,0.14,5382509645400
97520,엠씨넥스,KOSPI,전기전자,21900,50,0.23,393712330800
14440,영보화학,KOSPI,화학,3575,15,0.42,71500000000
111770,영원무역,KOSPI,유통업,37750,1200,3.28,1672757917000
9970,영원무역홀딩스,KOSPI,기타금융,86500,-3300,-3.67,1179478708000
3520,영진약품,KOSPI,의약품,2165,5,0.23,395962762615
670,영풍,KOSPI,철강금속,337000,-1000,-0.3,620767480000
6740,영풍제지,KOSPI,종이목재,1450,15,1.05,67399114600
12280,영화금속,KOSPI,운수장비,894,-1,-0.11,46188067470
12160,영흥,KOSPI,철강금속,500,0,0,50655186000
15360,예스코홀딩스,KOSPI,서비스업,43950,650,1.5,263700000000
7310,오뚜기,KOSPI,음식료품,429000,9500,2.26,1719359070000
2630,오리엔트바이오,KOSPI,의약품,514,-2,-0.39,60951664570
271560,오리온,KOSPI,음식료품,92400,1000,1.09,3653138596800
1800,오리온홀딩스,KOSPI,기타금융,14810,-20,-0.13,927778699820
11690,와이투솔루션,KOSPI,전기전자,3315,70,2.16,121244116110
316140,우리금융지주,KOSPI,기타금융,14780,20,0.14,10975502384780
6980,우성,KOSPI,음식료품,18090,-10,-0.06,55898100000
17370,우신시스템,KOSPI,기계,7560,-390,-4.91,138454248240
105840,우진,KOSPI,의료정밀,8980,270,3.1,182506053720
10400,우진아이엔에스,KOSPI,건설업,3695,-60,-1.6,28163290000
49800,우진플라임,KOSPI,기계,2485,-20,-0.8,49700000000
16880,웅진,KOSPI,서비스업,1147,25,2.23,91676360760
95720,웅진씽크빅,KOSPI,서비스업,2065,-5,-0.24,238519859025
5820,원림,KOSPI,섬유의복,16660,70,0.42,38284180200
10600,웰바이오텍,KOSPI,유통업,545,0,0,49553256815
8600,윌비스,KOSPI,유통업,425,8,1.92,28575316575
33270,유나이티드제약,KOSPI,의약품,23350,50,0.21,381394743700
14830,유니드,KOSPI,화학,96000,0,0,649689600000
446070,유니드비티플러스,KOSPI,종이목재,4560,-50,-1.08,48387140400
910,유니온,KOSPI,비금속광물,4985,-10,-0.2,77823920715
47400,유니온머티리얼,KOSPI,비금속광물,2560,-35,-1.35,107520000000
11330,유니켐,KOSPI,기타제조업,1661,16,0.97,160711269191
77500,유니퀘스트,KOSPI,유통업,5840,110,1.92,127277047600
2920,유성기업,KOSPI,운수장비,2505,-25,-0.99,64998487500
700,유수홀딩스,KOSPI,서비스업,5470,-20,-0.36,142448711640
3470,유안타증권,KOSPI,증권,2955,5,0.17,589807882080
3475,유안타증권우,KOSPI,증권,2990,5,0.17,38607513880
72130,유엔젤,KOSPI,서비스업,3365,30,0.9,44402702710
220,유유제약,KOSPI,의약품,4695,15,0.32,79966887945
225,유유제약1우,KOSPI,의약품,4885,40,0.83,11073953050
227,유유제약2우B,KOSPI,의약품,11300,-130,-1.14,3678828000
1200,유진투자증권,KOSPI,증권,5520,-30,-0.54,534702627360
100,유한양행,KOSPI,의약품,87100,-2400,-2.68,6986209474400
105,유한양행우,KOSPI,의약품,69900,500,0.72,82547706000
3460,유화증권,KOSPI,증권,2230,20,0.9,126446385450
3465,유화증권우,KOSPI,증권,2170,-20,-0.91,37923842250
8730,율촌화학,KOSPI,화학,37800,-700,-1.82,937440000000
8250,이건산업,KOSPI,종이목재,5390,-40,-0.74,59034702650
25820,이구산업,KOSPI,철강금속,5570,90,1.64,186271940000
214320,이노션,KOSPI,서비스업,20150,-300,-1.47,806000000000
88260,이리츠코크렙,KOSPI,서비스업,4880,50,1.04,309106959200
139480,이마트,KOSPI,유통업,57400,900,1.59,1600072010600
457190,이수스페셜티케미컬,KOSPI,화학,47200,2100,4.66,1425830816000
7660,이수페타시스,KOSPI,전기전자,56000,-700,-1.23,3541799464000
5950,이수화학,KOSPI,화학,10030,210,2.14,227909072170
15020,이스타코,KOSPI,서비스업,687,1,0.15,29439049200
93230,이아이디,KOSPI,유통업,1392,0,0,354103029120
74610,이엔플러스,KOSPI,기계,2730,35,1.3,198410118270
102460,이연제약,KOSPI,의약품,13910,210,1.53,258542541010
84680,이월드,KOSPI,기타제조업,1862,-37,-1.95,264043131366
350520,이지스레지던스리츠,KOSPI,서비스업,4190,-25,-0.59,118822605230
334890,이지스밸류리츠,KOSPI,서비스업,5140,30,0.59,264419430660
760,이화산업,KOSPI,유통업,14270,60,0.42,39956000000
14990,인디에프,KOSPI,섬유의복,545,0,0,40936582275
101140,인바이오젠,KOSPI,유통업,9340,0,0,93812977440
6490,인스코비,KOSPI,통신업,950,6,0.64,110550749500
23800,인지컨트롤스,KOSPI,운수장비,7020,130,1.89,110980562940
34590,인천도시가스,KOSPI,전기가스업,25700,100,0.39,112431177800
129260,인터지스,KOSPI,운수창고업,2295,-10,-0.43,68271370830
23810,인팩,KOSPI,운수장비,8070,-230,-2.77,80700000000
249420,일동제약,KOSPI,의약품,13450,240,1.82,377440638450
230,일동홀딩스,KOSPI,의약품,7590,140,1.88,87591636000
13360,일성건설,KOSPI,건설업,1251,-2,-0.16,67585124880
3120,일성아이에스,KOSPI,의약품,18550,-50,-0.27,246715000000
3200,일신방직,KOSPI,섬유의복,8550,-90,-1.04,199044000000
7110,일신석재,KOSPI,유통업,1200,41,3.54,92947932000
7570,일양약품,KOSPI,의약품,12420,-90,-0.72,237043946880
7575,일양약품우,KOSPI,의약품,12080,-90,-0.74,5376566400
8500,일정실업,KOSPI,섬유의복,12930,270,2.13,15516000000
81000,일진다이아,KOSPI,화학,15680,310,2.02,222702648000
20760,일진디스플,KOSPI,전기전자,1096,2,0.18,56459060136
103590,일진전기,KOSPI,전기전자,26050,600,2.36,1242204409500
271940,일진하이솔루스,KOSPI,운수장비,22300,250,1.13,809784137000
15860,일진홀딩스,KOSPI,기타금융,3980,0,0,196402982340
226320,잇츠한불,KOSPI,화학,13670,430,3.25,299773736050
317400,자이에스앤디,KOSPI,서비스업,4490,-50,-1.1,174133514800
33240,자화전자,KOSPI,전기전자,24700,-100,-0.4,547249989000
950,전방,KOSPI,섬유의복,20800,-100,-0.48,34944000000
348950,제이알글로벌리츠,KOSPI,서비스업,3800,-20,-0.52,750028800000
194370,제이에스코퍼레이션,KOSPI,기타제조업,18750,140,0.75,250042518750
25620,제이준코스메틱,KOSPI,화학,5960,80,1.36,26729682160
30000,제일기획,KOSPI,서비스업,18390,-110,-0.59,2115608127750
271980,제일약품,KOSPI,의약품,15710,20,0.13,231013539120
1560,제일연마,KOSPI,비금속광물,8560,-110,-1.27,84744000000
2620,제일파마홀딩스,KOSPI,서비스업,9820,0,0,156858346100
6220,제주은행,KOSPI,은행,11300,-340,-2.92,363055146200
89590,제주항공,KOSPI,운수창고업,9990,-70,-0.7,805603440150
4910,조광페인트,KOSPI,화학,7400,50,0.68,94720000000
4700,조광피혁,KOSPI,기타제조업,50800,0,0,337776210400
1550,조비,KOSPI,화학,12540,-160,-1.26,65110677060
462520,조선내화,KOSPI,비금속광물,19070,-570,-2.9,226078053760
120030,조선선재,KOSPI,기계,96300,-200,-0.21,121111791300
18470,조일알미늄,KOSPI,철강금속,2025,20,1,256429235025
2600,조흥,KOSPI,음식료품,171400,3700,2.21,102840000000
185750,종근당,KOSPI,의약품,100000,-100,-0.1,1317442000000
63160,종근당바이오,KOSPI,의약품,22500,500,2.27,123434145000
1630,종근당홀딩스,KOSPI,의약품,53800,300,0.56,269530521800
109070,주성코퍼레이션,KOSPI,전기전자,4100,0,0,216521943000
44380,주연테크,KOSPI,전기전자,381,0,0,22554911964
13890,지누스,KOSPI,기타제조업,15430,1070,7.45,319944197720
13870,지엠비코리아,KOSPI,운수장비,4305,-5,-0.12,82106165400
71320,지역난방공사,KOSPI,전기가스업,49400,2200,4.66,571989953600
88790,진도,KOSPI,유통업,1896,-9,-0.47,23600922624
3780,진양산업,KOSPI,화학,6380,90,1.43,82940000000
10640,진양폴리,KOSPI,화학,6730,90,1.36,67300000000
100250,진양홀딩스,KOSPI,화학,3195,-5,-0.16,178585457940
51630,진양화학,KOSPI,화학,3540,-10,-0.28,55932000000
272450,진에어,KOSPI,운수창고업,11260,-70,-0.62,587772000000
11000,진원생명과학,KOSPI,의약품,2105,85,4.21,168482168675
2780,진흥기업,KOSPI,건설업,889,3,0.34,129324381305
2787,진흥기업2우B,KOSPI,건설업,12460,-30,-0.24,3673307680
2785,진흥기업우B,KOSPI,건설업,4235,35,0.83,3630318230
9310,참엔지니어링,KOSPI,기계,478,10,2.14,40566626282
650,천일고속,KOSPI,운수창고업,46550,700,1.53,66530191000
12600,청호ICT,KOSPI,기계,2490,0,0,116119947330
33250,체시스,KOSPI,운수장비,1411,35,2.54,45152000000
35720,카카오,KOSPI,서비스업,42850,1350,3.25,18999487748000
323410,카카오뱅크,KOSPI,은행,21800,400,1.87,10396989786600
377300,카카오페이,KOSPI,기타금융,27350,400,1.48,3680107147000
6380,카프로,KOSPI,화학,3660,0,0,618539985360
1620,케이비아이동국실업,KOSPI,운수장비,616,7,1.15,68556507096
29460,케이씨,KOSPI,의료정밀,20150,160,0.8,273113986600
281820,케이씨텍,KOSPI,의료정밀,47100,1400,3.06,982579287600
381970,케이카,KOSPI,유통업,13340,180,1.37,642748853820
145270,케이탑리츠,KOSPI,서비스업,1028,7,0.69,49406475672
417310,코람코더원리츠,KOSPI,서비스업,5080,-40,-0.78,205232000000
357120,코람코라이프인프라리츠,KOSPI,서비스업,4615,0,0,408586597510
7815,코리아써우,KOSPI,전기전자,7200,40,0.56,21345768000
7810,코리아써키트,KOSPI,전기전자,16250,20,0.12,383837203750
00781K,코리아써키트2우B,KOSPI,전기전자,6950,-100,-1.42,5446708050
3690,코리안리,KOSPI,보험,7990,-30,-0.37,1321286532740
192820,코스맥스,KOSPI,화학,188900,9300,5.18,2143922250100
44820,코스맥스비티아이,KOSPI,기타금융,10030,-20,-0.2,96327327630
5070,코스모신소재,KOSPI,화학,148600,2600,1.78,4831098341600
5420,코스모화학,KOSPI,화학,28100,0,0,1079271206800
71950,코아스,KOSPI,기타제조업,565,130,29.89,17462573650
2020,코오롱,KOSPI,기타금융,15920,-10,-0.06,201012701920
138490,코오롱ENP,KOSPI,화학,7320,150,2.09,278160000000
3070,코오롱글로벌,KOSPI,건설업,11780,70,0.6,223027359140
3075,코오롱글로벌우,KOSPI,건설업,21000,600,2.94,15555477000
450140,코오롱모빌리티그룹,KOSPI,유통업,2860,30,1.06,179542935000
45014K,코오롱모빌리티그룹우,KOSPI,유통업,5300,-90,-1.67,13017436000
2025,코오롱우,KOSPI,기타금융,13090,-110,-0.83,14089945100
120110,코오롱인더,KOSPI,화학,36650,250,0.69,1008574685150
120115,코오롱인더우,KOSPI,화학,21700,250,1.17,60062562000
21240,코웨이,KOSPI,서비스업,60400,1000,1.68,4457496987600
36420,콘텐트리중앙,KOSPI,서비스업,11110,-80,-0.71,214004241880
24720,콜마홀딩스,KOSPI,기타금융,9490,210,2.26,348942744800
31820,콤텍시스템,KOSPI,서비스업,623,-1,-0.16,75415063318
192400,쿠쿠홀딩스,KOSPI,기타금융,21950,50,0.23,780589960750
284740,쿠쿠홈시스,KOSPI,서비스업,22900,300,1.33,513814857000
264900,크라운제과,KOSPI,음식료품,9420,270,2.95,117974667000
26490K,크라운제과우,KOSPI,음식료품,10720,200,1.9,8292563200
5740,크라운해태홀딩스,KOSPI,기타금융,6760,150,2.27,100368065720
5745,크라운해태홀딩스우,KOSPI,기타금융,9830,-110,-1.11,5905136580
259960,크래프톤,KOSPI,서비스업,278000,-2000,-0.71,13313212334000
20120,키다리스튜디오,KOSPI,서비스업,4175,20,0.48,154670248050
39490,키움증권,KOSPI,증권,137200,-500,-0.36,3502264063200
14580,태경비케이,KOSPI,비금속광물,5300,90,1.73,146190430000
15890,태경산업,KOSPI,화학,5480,60,1.11,160173550000
6890,태경케미컬,KOSPI,화학,13240,50,0.38,153584000000
3240,태광산업,KOSPI,화학,632000,-4000,-0.63,703668800000
11280,태림포장,KOSPI,종이목재,2480,0,0,175598731200
4100,태양금속,KOSPI,운수장비,2510,80,3.29,92117000000
4105,태양금속우,KOSPI,운수장비,4155,100,2.47,13711500000
9410,태영건설,KOSPI,건설업,2310,0,0,89856916380
9415,태영건설우,KOSPI,건설업,3565,0,0,4642136230
1420,태원물산,KOSPI,운수장비,4150,-45,-1.07,31540000000
55490,테이팩스,KOSPI,화학,24700,-1350,-5.18,117810355000
78000,텔코웨어,KOSPI,서비스업,10670,-220,-2.02,103527873020
214420,토니모리,KOSPI,화학,11470,1020,9.76,275908544530
19180,티에이치엔,KOSPI,전기전자,3480,15,0.43,62640000000
363280,티와이홀딩스,KOSPI,기타금융,3395,-35,-1.02,171207364860
36328K,티와이홀딩스우,KOSPI,기타금융,4970,25,0.51,6177779580
91810,티웨이항공,KOSPI,운수창고업,2715,60,2.26,584753919840
